fileName;cell_line;protein;exp_group;exp_date;image_number;manual_quality_check;dimension_x;dimension_y;number_of_nuclei;color_of_second_protein_in_nuclei;number_of_nuclei_with_second_protein;color_of_third_protein_in_cytosol;number_of_cells_with_third_protein;intensity_sum_full_red;intensity_sum_full_green;intensity_sum_full_blue;intensity_sum_nucleus_region_red;intensity_sum_nucleus_region_green;intensity_sum_nucleus_region_blue;intensity_sum_full_without_nucleus_region_red;intensity_sum_full_without_nucleus_region_green;intensity_sum_full_without_nucleus_region_blue;intensity_sum_cytosol_region_red;intensity_sum_cytosol_region_green;intensity_sum_cytosol_region_blue;intensity_sum_foreground_red;intensity_sum_foreground_green;intensity_sum_foreground_blue;intensity_sum_foreground_without_nucleus_region_red;intensity_sum_foreground_without_nucleus_region_green;intensity_sum_foreground_without_nucleus_region_blue;intensity_mean_background_red;intensity_mean_background_green;intensity_mean_background_blue;number_of_total_pixels;number_of_pixels_nucleus_region;number_of_pixels_foreground;number_of_pixels_foreground_without_nucleus_region;number_of_clusters;mean_cluster_size;median_cluster_size;image_cropped
HaCaT_NFkB_120s_20230529_7.czi;HaCaT;NFkB;120s;29.05.2023;7;NA;1024;1024;38;green;8;red;2;8743,290196;11227,91764705882;10748,26666666667;3724,7607843137257;4194,219607843137;10040,1372549019616;5018,529412;7033,698039;708,1294118;7129,34902;9711,639216;10617,30196078431;7303,356863;10018,30980392157;10638,24705882353;3446,043137;5595,729412;374,6352941;1,37322743733724e-03;0,001153572;1,04922874301088e-04;1048576;26744;97569;70826;0;NA;NA;no
HaCaT_NFkB_120s_20230529_8.czi;HaCaT;NFkB;120s;29.05.2023;8;NA;1024;1024;33;green;6;red;3;6396,894118;9127,290196;10397,47450980392;2495,2901960784316;2891,988235294118;9016,7372549019619;3901,603922;6235,301961;1380,737254901960;5275,45098;7010,901961;10152,52941176471;5461,478431;7372,615686;10309,44705882353;2850,145098;4360,039216;953,9254902;8,92081915163527e-04;0,001673388;8,39495191387102e-05;1048576;26095;91525;65430;0;NA;NA;no
HaCaT_NFkB_120s_20230529_9.czi;HaCaT;NFkB;120s;29.05.2023;9;NA;1024;1024;37;green;2;red;6;8149,705882;8567,094118;12198,78431372549;3431,2235294117645;3034,047058823530;11188,7960784313727;4718,482353;5533,047059;1009,988235294117;6870,176471;6784,27451;11650,81568627451;7038,411765;7072,156863;12117,20000000000;3501,486275;3981,639216;803,3568627;1,05981265797334e-03;0,001425683;7,78048646216298e-05;1048576;31660;94558;62898;0;NA;NA;no
HaCaT_NFkB_120s_20230623_1.czi;HaCaT;NFkB;120s;23.06.2023;1;NA;1024;1024;67;green;4;red;9;19850,02745098037;23262,92941176468;16616,83137254902;6996,0784313725489;6868,352941176471;14525,2509803921566;12853,94901960784;16394,57647058822;2091,580392156862;18404,24705882352;20154,51764705881;16347,77254901961;18812,82745098038;20950,39215686273;16434,23529411765;11675,93333333333;13959,12941176470;1579,078431372549;9,89151000976563e-04;0,002205407;1,74137190276501e-04;1048576;55954;194139;138185;0;NA;NA;no
HaCaT_NFkB_120s_20230623_10.czi;HaCaT;NFkB;120s;23.06.2023;10;NA;1024;1024;75;green;1;red;9;22924,38823529409;23723,41568627447;18002,85490196078;7666,0470588235294;6821,705882352941;16073,6313725490199;15258,34117647057;16901,70980392155;1929,223529411764;20654,66274509802;20208,05098039214;17316,62352941176;21111,83137254900;20887,11764705880;17805,25882352941;13226,46274509803;13928,57254901960;1484,901960784313;1,72858892702588e-03;0,002704905;1,88442305022595e-04;1048576;57152;208068;150921;0;NA;NA;no
HaCaT_NFkB_120s_20230623_2.czi;HaCaT;NFkB;120s;23.06.2023;2;NA;1024;1024;35;green;3;red;7;12699,03529411764;12865,70588235294;9931,086275;5014,2941176470586;4184,000000000000;8914,4901960784318;7684,741176;8681,705882;1016,596078431372;12159,93725490196;11437,12549019608;9729,662745;12203,06666666667;11506,25098039216;9724,227451;7133,596078;7274,666667;744,5529412;4,72992541743260e-04;0,001296477;1,97275947122013e-04;1048576;29000;100275;71279;0;NA;NA;no
HaCaT_NFkB_120s_20230623_3.czi;HaCaT;NFkB;120s;23.06.2023;3;NA;1024;1024;61;green;1;red;2;15543,29019607842;17638,80392156860;13441,43529411765;5392,7215686274503;4802,368627450981;11875,0549019607843;10150,56862745097;12836,43529411764;1566,380392156862;13883,14117647058;14148,29019607842;12746,70588235294;14481,03137254901;15262,32941176469;13229,60784313725;8924,035294;10346,69019607843;1167,482352941176;1,01304895737592e-03;0,002266383;2,02014399509804e-04;1048576;49833;181770;131941;0;NA;NA;no
HaCaT_NFkB_120s_20230623_4.czi;HaCaT;NFkB;120s;23.06.2023;4;NA;1024;1024;57;green;1;red;9;11248,65490196078;15376,50588235293;13082,71764705882;4180,7803921568629;4660,219607843137;11301,3450980392154;7067,87451;10716,28627450980;1781,372549019607;10501,72156862745;12871,00784313725;12785,55686274510;10720,58431372548;13372,84313725490;12870,49019607843;6427,094118;8599,992157;1340,160784313725;5,03607357249542e-04;0,001910842;2,02395869236366e-04;1048576;45375;152421;107046;0;NA;NA;no
HaCaT_NFkB_120s_20230623_5.czi;HaCaT;NFkB;120s;23.06.2023;5;NA;1024;1024;51;green;6;red;2;16781,01176470588;15699,05098039214;12018,83137254902;6423,2980392156869;5507,733333333334;10140,1411764705881;10357,71372549019;10191,31764705882;1878,690196078430;16102,21568627450;14215,74117647058;11822,33333333333;16051,18823529411;14243,86666666666;11828,27450980392;9413,54902;8549,760784;1361,023529411764;6,96013955508962e-04;0,001387772;1,81729185814951e-04;1048576;42331;132697;90378;0;NA;NA;no
HaCaT_NFkB_120s_20230623_6.czi;HaCaT;NFkB;120s;23.06.2023;6;NA;1024;1024;59;green;5;red;5;14046,47450980391;18468,53725490194;15334,52941176470;5136,0156862745098;5194,709803921569;13065,5490196078445;8910,458824;13273,82745098038;2268,980392156862;13106,70588235293;15263,56862745097;15025,17647058823;13504,61176470587;16177,27843137254;15128,45490196078;8223,607843;10816,84705882352;1689,200000000000;5,16760583017386e-04;0,002185115;1,96527967266008e-04;1048576;51507;188656;137171;0;NA;NA;no
HaCaT_NFkB_120s_20230623_7.czi;HaCaT;NFkB;120s;23.06.2023;7;NA;1024;1024;55;green;2;red;3;13695,45490196078;15235,02745098038;12657,85882352941;5451,5529411764710;5133,800000000000;11342,3529411764703;8243,901961;10101,22745098039;1315,505882352940;12809,14117647058;13329,40000000000;12319,19215686274;12962,90196078431;13582,30196078431;12435,85882352941;7399,839216;8364,498039;950,1137255;6,98616925407859e-04;0,001576162;2,11715698242188e-04;1048576;40470;151061;110591;0;NA;NA;no
HaCaT_NFkB_120s_20230623_8.czi;HaCaT;NFkB;120s;23.06.2023;8;NA;1024;1024;72;green;0;red;3;18133,47843137253;19678,01960784311;18853,10980392156;6564,3450980392163;5746,113725490196;17007,3137254901958;11569,13333333332;13931,90588235293;1845,796078431372;16511,21568627450;16721,99607843137;18593,14117647058;17086,52549019607;17570,49803921568;18651,16078431372;10353,10588235294;11674,69019607843;1404,258823529412;9,98452130485984e-04;0,002009889;1,92593593223422e-04;1048576;58234;207919;149685;0;NA;NA;no
HaCaT_NFkB_120s_20230623_9.czi;HaCaT;NFkB;120s;23.06.2023;9;NA;1024;1024;63;green;3;red;5;18541,14117647057;19431,44313725488;13535,52941176470;6000,8196078431374;5917,294117647059;11807,6705882352944;12540,32156862744;13514,14901960783;1727,858823529411;16840,73725490195;17007,35686274509;13203,32549019608;16926,68627450979;17149,52156862744;13346,92941176470;10796,38039215686;11095,00392156862;1324,039215686274;1,53966417499616e-03;0,00217621;1,79862976074219e-04;1048576;46871;180248;133380;0;NA;NA;no
HaCaT_NFkB_150s_20230426_1.czi;HaCaT;NFkB;150s;26.04.2023;1;NA;1024;1024;65;green;8;red;4;18678,80392156862;31279,31372549017;34705,33725490195;7261,3215686274507;9104,439215686274;27653,1725490196077;11417,48235294117;22174,87450980390;7052,164705882349;17711,17254901960;26126,83529411763;33052,09803921568;18182,36862745097;27747,42352941175;34068,82745098038;10858,72549019608;18513,25490196078;6215,458823529410;4,73437589757582e-04;0,003368273;6,07023052140779e-04;1048576;54792;149536;94855;0;NA;NA;no
HaCaT_NFkB_150s_20230426_10.czi;HaCaT;NFkB;150s;26.04.2023;10;NA;1024;1024;98;green;12;red;12;64218,09019607834;42947,14901960777;57428,05882352936;20920,3098039215583;11542,662745098036;44990,6941176470427;43297,78039215682;31404,48627450977;12437,364705882344;57871,12941176464;35193,97647058820;50801,21960784310;59351,18039215679;36991,16862745093;55744,66274509799;37738,70588235292;25026,62352941175;10209,360784313720;4,64144688026578e-03;0,005680066;1,60541160433900e-03;1048576;92341;248805;156665;0;NA;NA;no
HaCaT_NFkB_150s_20230426_2.czi;HaCaT;NFkB;150s;26.04.2023;2;NA;1024;1024;54;green;11;red;5;23550,26274509801;39298,85882352936;35701,63529411763;8300,1254901960783;8710,192156862746;28863,6274509803952;15250,13725490195;30588,66666666664;6838,007843137249;21071,76862745096;28541,46274509802;31072,92156862744;22897,01176470586;33929,65098039213;34936,62352941176;14407,94901960784;24870,59215686273;5621,956862745095;6,22988682167203e-04;0,005120476;7,29572071748622e-04;1048576;54745;216416;161765;0;NA;NA;no
HaCaT_NFkB_150s_20230426_3.czi;HaCaT;NFkB;150s;26.04.2023;3;NA;1024;1024;64;green;1;red;7;29188,67843137252;35623,54509803916;44585,96078431369;9094,4352941176458;7117,815686274510;35107,0941176470515;20094,24313725489;28505,72941176467;9478,866666666660;26652,91372549018;25419,41960784312;40197,29803921566;28512,30196078429;30651,56862745094;43687,27843137252;19130,80784313725;23225,56078431371;7904,799999999997;6,45042868221507e-04;0,004741646;8,57050278607536e-04;1048576;70620;250053;179467;0;NA;NA;no
HaCaT_NFkB_150s_20230426_4.czi;HaCaT;NFkB;150s;26.04.2023;4;NA;1024;1024;78;green;9;red;5;32003,02745098036;39852,21960784308;48087,79215686271;11506,6156862745083;10558,290196078431;38168,0235294117520;20496,41176470587;29293,92941176468;9919,768627450972;28432,38823529409;30042,21568627449;41924,21960784312;30723,76470588232;35060,03921568624;47141,03529411762;19156,96862745097;24235,79215686274;8864,098039215682;1,22000002393535e-03;0,004570179;9,02897703881358e-04;1048576;70737;217401;146678;0;NA;NA;no
HaCaT_NFkB_150s_20230426_5.czi;HaCaT;NFkB;150s;26.04.2023;5;NA;1024;1024;81;green;1;red;5;42372,46666666662;34102,24313725485;48780,83529411761;12856,9999999999982;8083,639215686274;36423,5019607843060;29515,46666666665;26018,60392156859;12357,333333333325;38835,25490196075;27921,36862745095;45415,90980392153;40286,52941176467;30095,38431372545;47679,78431372545;26855,01568627450;21603,18039215685;10560,949019607840;1,98930478563495e-03;0,003821238;1,05004404105392e-03;1048576;79635;231578;152062;0;NA;NA;no
HaCaT_NFkB_150s_20230426_6.czi;HaCaT;NFkB;150s;26.04.2023;6;NA;1024;1024;55;green;21;red;7;26565,65490196077;33588,46666666665;26041,14117647058;9560,9529411764706;10505,839215686276;20375,2980392156896;17004,70196078431;23082,62745098038;5665,843137254898;24958,45098039214;29847,38823529411;24819,91372549019;25318,88627450979;30640,67058823528;25579,95294117646;15261,77254901961;19509,12156862745;4633,352941176469;1,18901121850107e-03;0,002811237;4,39823375028722e-04;1048576;51271;140279;89008;0;NA;NA;no
HaCaT_NFkB_150s_20230426_7.czi;HaCaT;NFkB;150s;26.04.2023;7;NA;1024;1024;68;green;21;red;6;35478,62745098037;41199,29019607839;36665,10196078429;12348,6627450980377;12008,000000000000;29248,4470588235272;23129,96470588234;29191,29019607841;7416,654901960780;33445,54509803920;36923,79215686273;35690,72549019606;33868,98431372547;37890,81176470586;36185,11764705880;20861,75294117646;25057,70980392156;6195,952941176469;1,53507531857958e-03;0,003155211;4,57748712277880e-04;1048576;64409;175028;110621;0;NA;NA;no
HaCaT_NFkB_150s_20230426_8.czi;HaCaT;NFkB;150s;26.04.2023;8;NA;1024;1024;54;green;17;red;3;21659,84313725488;33590,83529411761;30600,94117647058;8041,2431372549026;8000,537254901961;24143,5058823529434;13618,60000000000;25590,29803921567;6457,435294117642;20498,10980392156;27242,90980392156;28871,45882352940;21153,89019607842;29690,34901960783;29946,32941176470;12512,87058823529;21198,46274509804;4748,988235294116;4,82514325310204e-04;0,003719794;6,24286427217372e-04;1048576;57685;165895;108213;0;NA;NA;no
HaCaT_NFkB_150s_20230426_9.czi;HaCaT;NFkB;150s;26.04.2023;9;NA;1024;1024;80;green;18;red;5;51504,28627450973;38875,34117647053;42275,54509803918;16397,9529411764706;10000,631372549016;32889,0509803921523;35106,33333333331;28874,70980392153;9386,494117647051;47664,36862745093;33463,03921568624;40896,10196078428;48526,44705882347;34499,01568627447;41530,84313725487;31590,75686274508;24111,31764705880;7532,788235294114;2,83988877838733e-03;0,004173589;7,10203133377375e-04;1048576;77121;232176;155106;0;NA;NA;no
HaCaT_NFkB_150s_20230508_11.czi;HaCaT;NFkB;150s;08.05.2023;11;NA;1024;1024;31;green;0;red;4;5337,313725;8655,235294;9297,027451;2396,4901960784314;2527,207843137255;8736,2784313725479;2940,823529;6128,027451;560,7490196;5074,831373;6375,905882;9164,823529;5241,407843;7077,411765;9241,509804;2834,815686;4530,584314;496,1764706;9,14629767922793e-05;0,00150473;5,29457541073070e-05;1048576;27094;93740;66646;0;NA;NA;no
HaCaT_NFkB_150s_20230508_12.czi;HaCaT;NFkB;150s;08.05.2023;12;NA;1024;1024;53;green;4;red;5;19274,20392156862;15058,31372549018;23142,16470588235;8162,1058823529411;4403,968627450980;20554,2980392156896;11112,09803921568;10654,34509803921;2587,866666666666;16924,47058823529;10471,62745098039;20893,06274509804;18109,60392156862;12171,52941176470;23065,64705882353;9620,643137;7467,184314;1519,447058823529;1,11064910888672e-03;0,002753052;7,29729147518381e-05;1048576;48180;161514;113334;0;NA;NA;no
HaCaT_NFkB_150s_20230508_13.czi;HaCaT;NFkB;150s;08.05.2023;13;NA;1024;1024;43;green;5;red;2;10989,66666666666;11220,25098039215;16435,07450980392;4967,7333333333336;3617,435294117647;14907,6274509803916;6021,933333;7602,815686;1527,447058823529;10427,40392156862;8856,596078;16266,46274509804;10583,08627450980;9290,462745;16374,59215686274;5486,721569;5545,784314;1247,050980392157;3,87745277554380e-04;0,001840389;5,76804665958182e-05;1048576;37002;119399;82410;0;NA;NA;no
HaCaT_NFkB_150s_20230508_14.czi;HaCaT;NFkB;150s;08.05.2023;14;NA;1024;1024;42;green;0;red;3;13473,78431372548;11402,83137254901;15494,76078431372;5176,9882352941177;3072,686274509804;13023,2509803921566;8296,796078;8330,145098;2471,509803921568;12761,09019607843;9102,180392;15406,45882352941;12977,87058823529;9548,662745;15445,50588235294;7059,090196;6086,290196;1568,725490196078;4,72940183153339e-04;0,001768273;4,69731349571078e-05;1048576;36604;119505;82901;0;NA;NA;no
HaCaT_NFkB_150s_20230508_15.czi;HaCaT;NFkB;150s;08.05.2023;15;NA;1024;1024;33;green;0;red;5;5366,07451;9994,572549;15362,29803921569;2433,2313725490194;2168,458823529412;13931,9921568627433;2932,843137;7826,113725;1430,305882352941;4954,823529;5444,192157;15100,41960784314;5123,333333;6196,243137;15275,63529411765;2675,894118;4017,054902;1274,270588235294;2,31496025534237e-04;0,003622369;8,26480341892616e-05;1048576;29456;122379;92965;0;NA;NA;no
HaCaT_NFkB_150s_20230508_16.czi;HaCaT;NFkB;150s;08.05.2023;16;NA;1024;1024;56;green;7;red;9;18016,78823529411;13582,79607843136;18960,69803921568;6941,0745098039215;3939,611764705882;15729,4941176470584;11075,71372549019;9643,184314;3231,203921568627;16519,74901960784;10323,04313725490;18442,43529411764;17135,00392156862;11202,52156862745;18832,27058823529;9664,207843;7022,854902;1740,905882352941;8,40935052609911e-04;0,002270007;1,22477961521523e-04;1048576;45724;152530;106838;0;NA;NA;no
HaCaT_NFkB_150s_20230508_17.czi;HaCaT;NFkB;150s;08.05.2023;17;NA;1024;1024;72;green;6;red;14;32431,15294117645;18190,56078431371;25605,32549019607;11344,6627450980395;5060,117647058823;22746,7333333333263;21086,49019607842;13130,44313725489;2858,592156862745;29517,25882352940;14518,52941176470;25103,05098039215;30381,04313725489;15596,08235294117;25519,43529411764;18471,48235294117;10352,58039215686;2201,007843137254;1,95513706581265e-03;0,002474287;8,19112740310967e-05;1048576;53805;190294;136489;0;NA;NA;no
HaCaT_NFkB_150s_20230508_18.czi;HaCaT;NFkB;150s;08.05.2023;18;NA;1024;1024;57;green;1;red;6;12704,66666666666;10100,53333333332;22082,85098039216;6526,1607843137253;3417,600000000000;20411,8823529411748;6178,505882;6682,933333;1670,968627450980;11930,10196078431;7190,898039;21974,47058823530;12056,47450980392;7632,94902;21981,71764705882;5430,090196;4163,517647;1340,796078431373;6,18164212095971e-04;0,002353272;9,64482625325521e-05;1048576;40351;146329;106018;0;NA;NA;no
HaCaT_NFkB_150s_20230508_19.czi;HaCaT;NFkB;150s;08.05.2023;19;NA;1024;1024;60;green;2;red;4;18910,09411764705;15348,29803921567;20153,39999999999;5572,3019607843135;3742,905882352942;17692,6078431372516;13337,79215686274;11605,39215686273;2460,792156862745;17095,10196078431;11531,43529411764;19368,55294117647;17697,37647058823;12534,18431372548;20008,79999999999;11730,06274509804;8560,615686;1693,364705882353;1,15653767305261e-03;0,002683748;1,37901306152344e-04;1048576;50529;180325;129898;0;NA;NA;no
HaCaT_NFkB_150s_20230508_20.czi;HaCaT;NFkB;150s;08.05.2023;20;NA;1024;1024;66;green;8;red;10;26814,35294117646;17101,88235294117;23068,35294117647;10935,9450980392157;5307,403921568627;20789,6705882352944;15878,40784313725;11794,47843137254;2278,682352941176;24572,67058823529;13143,55294117647;21200,40000000000;25242,40000000000;14736,63137254902;22929,96470588235;14213,85882352941;9355,607843;1990,164705882353;1,49913114659926e-03;0,002255679;1,31977305692785e-04;1048576;48492;157873;109387;0;NA;NA;no
HaCaT_NFkB_150s_20230516_1.czi;HaCaT;NFkB;150s;16.05.2023;1;NA;1024;1024;33;green;1;red;1;7035,694118;8418,262745;7741,043137;2809,3058823529418;2293,003921568627;6645,1764705882351;4226,388235;6125,258824;1095,866666666667;6749,847059;6957,643137;7663,560784;6901,090196;7284,486275;7699,772549;3857,909804;4800,129412;772,0156863;1,28368302887561e-04;0,001081254;3,93587000229779e-05;1048576;28628;95186;66558;0;NA;NA;no
HaCaT_NFkB_150s_20230516_10.czi;HaCaT;NFkB;150s;16.05.2023;10;NA;1024;1024;81;green;2;red;7;21555,79607843135;18025,22352941175;19778,48235294117;9124,1607843137263;6020,615686274510;18016,3803921568615;12431,63529411764;12004,60784313725;1762,101960784313;20161,72156862744;15613,30588235293;19470,88627450980;20413,10588235293;15983,61960784313;19678,30980392157;11083,51764705882;9843,4;1425,082352941176;1,08975429160922e-03;0,001947025;9,55319872089462e-05;1048576;56888;182162;125274;0;NA;NA;no
HaCaT_NFkB_150s_20230516_2.czi;HaCaT;NFkB;150s;16.05.2023;2;NA;1024;1024;44;green;1;red;3;15441,25882352941;12317,78431372548;13155,78039215686;5962,7372549019610;3694,600000000000;12160,2470588235301;9478,521569;8623,184314;995,5333333;14638,82352941176;10625,85098039215;13068,67450980392;14686,17647058823;10762,98039215686;13081,33333333333;8650,290196;7017,345098;798,6941176;7,20102646771601e-04;0,001482777;7,09982479319854e-05;1048576;34827;127709;92882;0;NA;NA;no
HaCaT_NFkB_150s_20230516_3.czi;HaCaT;NFkB;150s;16.05.2023;3;NA;1024;1024;37;green;0;red;4;8501,901961;8941,921569;10940,55294117647;3514,7529411764708;2521,082352941176;9903,6313725490199;4987,14902;6420,839216;1036,921568627451;8219,176471;7327,34902;10843,44705882353;8356,866667;7608,960784;10856,27058823530;4705,34902;4991,72549;788,8039216;1,38316434972427e-04;0,00127121;8,03779153262868e-05;1048576;32484;102698;70214;0;NA;NA;no
HaCaT_NFkB_150s_20230516_4.czi;HaCaT;NFkB;150s;16.05.2023;4;NA;1024;1024;68;green;3;red;3;18874,65882352940;18285,01568627449;18192,45490196078;7569,6431372549023;5355,552941176471;16328,7921568627462;11305,01568627450;12929,46274509803;1863,662745098039;17541,70588235293;15266,95686274509;18056,32941176471;18186,26274509803;16363,83137254901;18144,67450980392;10284,73725490196;10761,34901960784;1413,498039215686;6,56505659514782e-04;0,001832184;4,55669328278186e-05;1048576;58944;183815;124871;0;NA;NA;no
HaCaT_NFkB_150s_20230516_5.czi;HaCaT;NFkB;150s;16.05.2023;5;NA;1024;1024;37;green;0;red;3;9033,847059;11854,76470588234;8124,913725;3467,5960784313725;3284,482352941176;7113,2196078431371;5566,25098;8570,282353;1011,694117647059;8785,278431;10115,20392156862;8041,035294;8863,921569;10254,09411764706;8078,529412;5188,831373;6788,552941;710,9803922;1,62053575702742e-04;0,001526518;4,42355286841298e-05;1048576;32650;108274;75624;0;NA;NA;no
HaCaT_NFkB_150s_20230516_6.czi;HaCaT;NFkB;150s;16.05.2023;6;NA;1024;1024;43;green;3;red;6;10080,36470588235;13484,29411764705;9608,352941;4275,9372549019608;3921,749019607843;8501,6745098039210;5804,427451;9562,545098;1106,678431372549;9689,537255;11327,00784313725;9507,133333;9852,984314;11784,20784313725;9581,462745;5517,247059;7778,627451;1027,403921568627;2,16846840054381e-04;0,001621329;2,56444893631280e-05;1048576;34397;107844;73447;0;NA;NA;no
HaCaT_NFkB_150s_20230516_7.czi;HaCaT;NFkB;150s;16.05.2023;7;NA;1024;1024;45;green;0;red;4;13167,62352941176;12586,73725490195;12611,89803921569;4880,3764705882359;3535,239215686275;11694,4666666666672;8287,247059;9051,498039;917,4313725;11888,27843137254;10242,54117647058;12425,60392156863;12172,12549019607;10674,51372549019;12539,99215686274;7232,043137;7089,294118;765,4588235;9,49380912032782e-04;0,001823638;6,85747931985293e-05;1048576;35931;129275;93351;0;NA;NA;no
HaCaT_NFkB_150s_20230516_8.czi;HaCaT;NFkB;150s;16.05.2023;8;NA;1024;1024;45;green;0;red;4;12320,92941176470;10180,63137254901;11250,51372549020;4793,9137254901962;3310,235294117647;10097,0196078431381;7527,015686;6870,396078;1153,494117647059;11675,45490196078;8806,003922;10918,16078431372;11667,95294117647;8831,392157;11197,09411764706;6677,490196;5342,356863;707,1490196;6,22726889217599e-04;0,001286735;5,09449079924938e-05;1048576;30682;106352;75670;0;NA;NA;no
HaCaT_NFkB_150s_20230516_9.czi;HaCaT;NFkB;150s;16.05.2023;9;NA;1024;1024;68;green;1;red;5;23591,13725490194;17524,24313725488;18602,65098039215;8690,6705882352944;5359,160784313725;15851,4274509803927;14900,46666666666;12165,08235294117;2751,223529411764;22093,51372549018;15393,18823529411;18348,60784313725;22239,06274509802;15617,94117647058;18517,39215686274;12776,07450980392;9810,152941;1531,960784313725;1,28943873386757e-03;0,001817991;8,13091502470129e-05;1048576;53111;174789;121678;0;NA;NA;no
HaCaT_NFkB_150s_20230529_1.czi;HaCaT;NFkB;150s;29.05.2023;1;NA;1024;1024;49;green;0;red;4;23841,09411764704;13295,34509803920;12581,04313725490;8445,3333333333339;3587,729411764706;11024,6862745098042;15395,76078431372;9707,615686;1556,356862745097;21379,74901960783;11537,53725490196;12519,54509803921;21631,68235294116;11779,25882352941;12531,52941176470;12776,16078431372;8013,023529;1165,847058823529;2,10705925436580e-03;0,001445853;4,72199683095893e-05;1048576;40161;145944;105783;0;NA;NA;no
HaCaT_NFkB_150s_20230529_10.czi;HaCaT;NFkB;150s;29.05.2023;10;NA;1024;1024;34;green;2;red;1;14298,70588235294;9717,196078;11147,71764705882;5732,0901960784313;2959,345098039215;8386,1803921568626;8566,615686;6757,85098;2761,537254901960;13469,06666666667;7935,172549;8002,082353;13577,67450980392;8109,239216;10782,14509803922;7484,172549;4952,254902;1306,152941176471;6,87629101323146e-04;0,001533467;3,48637150783166e-04;1048576;31496;103638;72142;0;NA;NA;no
HaCaT_NFkB_150s_20230529_11.czi;HaCaT;NFkB;150s;29.05.2023;11;NA;1024;1024;36;green;3;red;4;14163,70588235294;8271,215686;9906,541176;6603,8666666666668;2728,819607843137;9383,9294117647059;7559,839216;5542,396078;522,6117647;12813,77647058824;6403,447059;9677,537255;12923,43137254902;6456,062745;9837,419608;6319,537255;3727,027451;453,4823529;1,18281794529335e-03;0,001731065;6,59194647097121e-05;1048576;28219;95200;66981;0;NA;NA;no
HaCaT_NFkB_150s_20230529_12.czi;HaCaT;NFkB;150s;29.05.2023;12;NA;1024;1024;42;green;1;red;4;36405,89803921567;10987,31764705882;11196,41960784314;13471,7568627450983;3456,870588235294;10399,1098039215685;22934,14117647058;7530,447059;797,3098039;34851,38039215685;9703,890196;10817,13725490196;34539,59215686274;9652,945098;11112,59215686274;20418,19215686274;6018,058824;376,9529412;1,77984798655790e-03;0,001272557;7,99440870098038e-05;1048576;30568;122899;92331;0;NA;NA;no
HaCaT_NFkB_150s_20230529_2.czi;HaCaT;NFkB;150s;29.05.2023;2;NA;1024;1024;32;green;0;red;2;18520,27843137254;7926,976471;9609,54902;7444,2666666666664;2481,890196078431;9021,3960784313713;11076,01176470588;5445,086275;588,1529412;16827,93333333333;6486,078431;9554,431373;16943,23529411764;6647,611765;9550,152941;9424,109804;4137,047059;489,4313725;1,50398553586473e-03;0,001220097;5,66445144952512e-05;1048576;25109;91394;66287;0;NA;NA;no
HaCaT_NFkB_150s_20230529_3.czi;HaCaT;NFkB;150s;29.05.2023;3;NA;1024;1024;38;green;1;red;3;19826,01568627450;11910,12941176470;9501,733333;7179,1215686274509;3633,705882352941;8081,9411764705883;12646,89411764705;8276,423529;1419,792156862745;17994,20784313725;10917,25098039216;9220,678431;18052,38431372549;10966,52941176470;9401,509804;10147,95294117647;6958,239216;792,9215686;1,69146668677236e-03;0,000899887;9,55806058995862e-05;1048576;31950;105559;73609;0;NA;NA;no
HaCaT_NFkB_150s_20230529_4.czi;HaCaT;NFkB;150s;29.05.2023;4;NA;1024;1024;35;green;1;red;3;16985,17254901960;8815,458824;11051,78823529412;6442,6509803921572;2854,709803921568;10311,9725490196088;10542,52156862745;5960,74902;739,8156863;15216,36078431372;7427,937255;10968,40000000000;15339,98823529412;7534,047059;10980,12549019608;8597,72549;4607,737255;494,6078431;1,56897002575444e-03;0,001222049;6,83429194431678e-05;1048576;25773;103068;77298;0;NA;NA;no
HaCaT_NFkB_150s_20230529_5.czi;HaCaT;NFkB;150s;29.05.2023;5;NA;1024;1024;37;green;0;red;3;20837,34509803920;6180,121569;12658,46274509804;7781,5058823529416;1972,827450980392;11748,6980392156875;13055,83921568626;4207,294118;909,7647059;18197,41568627450;4315,101961;12564,38823529412;18329,11372549019;4421,011765;12582,41960784314;10420,76078431372;2428,639216;761,1843137;2,39203583960439e-03;0,001677618;7,25203869389553e-05;1048576;34411;143428;109017;0;NA;NA;no
HaCaT_NFkB_150s_20230529_6.czi;HaCaT;NFkB;150s;29.05.2023;6;NA;1024;1024;48;green;7;red;8;16344,74509803921;14626,18039215685;11859,17254901961;6233,1411764705881;4278,121568627451;10791,9803921568637;10111,60392156862;10348,05882352940;1067,192156862745;14709,09803921568;12545,68627450980;11791,63137254902;14889,40784313725;12732,89019607843;11794,80784313725;8291,458824;8356,607843;694,0784314;1,38791776170917e-03;0,001805582;6,13829668830423e-05;1048576;39066;148089;109023;0;NA;NA;no
HaCaT_NFkB_150s_20230529_7.czi;HaCaT;NFkB;150s;29.05.2023;7;NA;1024;1024;41;green;4;red;2;17703,75686274509;13479,13725490195;11876,55294117647;7526,3686274509810;4323,768627450981;11009,4078431372564;10177,38823529411;9155,368627;867,145098;16130,70980392156;11729,17647058823;11775,25490196078;16229,12941176470;11905,92156862745;11784,54901960784;8595,14902;7510,615686;690,9137255;1,40631432626761e-03;0,001500335;8,77417770086550e-05;1048576;33585;112607;79022;0;NA;NA;no
