fileName,cell_line,protein,exp_group,exp_date,image_number,manual_quality_check,dimension_x,dimension_y,number_of_nuclei,color_of_second_protein_in_nuclei,number_of_nuclei_with_second_protein,color_of_third_protein_in_cytosol,number_of_cells_with_third_protein,intensity_sum_full_red,intensity_sum_full_green,intensity_sum_full_blue,intensity_sum_nucleus_region_red,intensity_sum_nucleus_region_green,intensity_sum_nucleus_region_blue,intensity_sum_full_without_nucleus_region_red,intensity_sum_full_without_nucleus_region_green,intensity_sum_full_without_nucleus_region_blue,intensity_sum_cytosol_region_red,intensity_sum_cytosol_region_green,intensity_sum_cytosol_region_blue,intensity_sum_foreground_red,intensity_sum_foreground_green,intensity_sum_foreground_blue,intensity_sum_foreground_without_nucleus_region_red,intensity_sum_foreground_without_nucleus_region_green,intensity_sum_foreground_without_nucleus_region_blue,intensity_mean_background_red,intensity_mean_background_green,intensity_mean_background_blue,number_of_total_pixels,number_of_pixels_nucleus_region,number_of_pixels_foreground,number_of_pixels_foreground_without_nucleus_region,number_of_clusters,mean_cluster_size,median_cluster_size,image_cropped
A431_IkBa_150s_20230623_4.czi,A431,IkBa,150s,2023-06-23,4,NA,1024,1024,69,green,7,red,6,33642.4549019608,23335.1019607843,27181.0784313725,12297.8078431373,6916.10196078431,22869.6509803921,21344.6470588235,16419,4311.42745098039,31715.5411764706,18275.3254901961,26934.568627451,31599.1921568627,18610.168627451,26946.031372549,18189.3882352941,11131.3254901961,3041.25882352941,0.00194860720167,0.004506047566732,0.000224158343147,1048576,64959,206464,141720,0,NA,NA,no
A431_IkBa_150s_20230623_5.czi,A431,IkBa,150s,2023-06-23,5,NA,1024,1024,72,green,7,red,11,32108.1960784313,24937.4980392156,26028.5490196078,11109.9921568627,7005.35294117647,21269.3137254902,20998.2039215686,17932.1450980392,4759.23529411765,30127.7529411765,19199.9921568627,25083.2823529412,29896.2352941176,19534.5725490196,25620.0901960784,18332.7294117647,12210.5098039216,3800.43137254902,0.002109490188898,0.005152631273457,0.00038953668931,1048576,62712,207824,145497,0,NA,NA,no
A431_IkBa_150s_20230623_6.czi,A431,IkBa,150s,2023-06-23,6,NA,1024,1024,74,green,2,red,9,35186.0196078431,21184.1607843137,20641.1568627451,10399.5568627451,5394.00392156863,17441.7568627451,24786.462745098,15790.1568627451,3199.4,30783.0784313725,16734.8117647059,19087.3725490196,31534.7725490196,17274.9450980392,20422.7490196078,20627.0431372549,11609.8784313725,2489.03137254902,0.003482100542854,0.003728118597292,0.000208289950502,1048576,60169,188783,128794,0,NA,NA,no
A431_IkBa_150s_20230623_7.czi,A431,IkBa,150s,2023-06-23,7,NA,1024,1024,99,green,9,red,9,44763.1960784313,32790.5843137254,28136.4745098039,14297.3294117647,9112.8431372549,23020.4352941176,30465.8666666666,23677.7411764705,5116.03921568627,39150.9019607843,26476.3098039215,25721.0039215686,40267.6666666666,27497.4352941176,27920.5294117647,24958.1882352941,17726.8509803921,3225.01568627451,0.004287270938649,0.005047940272911,0.000205941293754,1048576,81638,237081,155599,0,NA,NA,no
A431_IkBa_150s_20230623_8.czi,A431,IkBa,150s,2023-06-23,8,NA,1024,1024,71,green,1,red,6,20754.3803921568,17538.9372549019,21025.7921568627,6511.08235294118,4412.90980392157,18127.4,14243.2980392157,13126.0274509804,2898.39215686274,18386.9568627451,13463.7176470588,18986.2039215686,18906.6235294118,14080.0588235294,20910.4509803921,12061.7882352941,9424.50196078431,2117.8,0.001762158262963,0.003298643523572,0.000109997917624,1048576,57718,181549,123844,0,NA,NA,no
A431_IkBa_150s_20230623_9.czi,A431,IkBa,150s,2023-06-23,9,NA,1024,1024,89,green,5,red,13,38873.6549019607,30627.8823529411,27797.7764705882,11473.2588235294,7964.49411764706,23315.3568627451,27400.3960784313,22663.3882352941,4482.41960784314,32972.0862745098,24064.7333333333,23522.737254902,34603.3215686274,25453.7607843137,27531.0078431372,22309.1960784314,16910.3137254902,3180.30588235294,0.004072507222493,0.004934426849964,0.000254410388423,1048576,74802,216997,142586,0,NA,NA,no
A431_IkBa_150s_20230717_1.czi,A431,IkBa,150s,2023-07-17,1,NA,1024,1024,107,green,1,red,12,27598.8352941176,19858.9568627451,40071.0549019607,8673.16470588235,5371.24705882353,26420.968627451,18925.6705882353,14487.7098039216,13650.0862745098,24032.3725490196,15832.4745098039,29938.168627451,25200.7137254902,16918.231372549,33169.8666666667,16106.9803921569,11276.0274509804,5889.07058823529,0.00228702694762,0.002804494371601,0.006581485972685,1048576,77881,242619,164919,0,NA,NA,no
A431_IkBa_150s_20230717_10.czi,A431,IkBa,150s,2023-07-17,10,NA,1024,1024,92,green,0,red,11,21504.5725490196,19401.8666666666,37637.1647058823,6718.67058823529,5037.14901960784,22967.9294117647,14785.9019607843,14364.7176470588,14669.2352941176,18030.9568627451,14700.5529411765,24963.7254901961,19493.7529411765,16404.5450980392,30350.6705882353,12109.8705882353,10872.3058823529,6035.62745098039,0.001917667014926,0.00285846859801,0.006948942296645,1048576,71198,230558,159709,0,NA,NA,no
A431_IkBa_150s_20230717_2.czi,A431,IkBa,150s,2023-07-17,2,NA,1024,1024,110,green,0,red,9,29262.5176470588,20653.6039215686,36009.3960784313,8928.73725490196,5553.00784313725,22505.3019607843,20333.7803921568,15100.5960784314,13504.094117647,23520.8039215686,15215.0196078431,24631.4196078431,25999.3725490196,17234.1058823529,29178.5411764706,16435.0431372549,11277.3568627451,5518.93333333333,0.003111977670707,0.003261087455002,0.006514410879098,1048576,79764,244626,165205,0,NA,NA,no
A431_IkBa_150s_20230717_3.czi,A431,IkBa,150s,2023-07-17,3,NA,1024,1024,103,green,0,red,10,18656.9568627451,17625.8039215686,44141.5019607843,5725.17254901961,4225.52941176471,28449.6862745098,12931.7843137255,13400.2745098039,15691.8156862745,14007.9176470588,11452.737254902,25616.6509803921,16900.2705882353,14513.9607843137,36606.0470588235,10731.3607843137,9950.4862745098,6765.53333333333,0.001675306581983,0.002967684876685,0.007186369802438,1048576,80297,250909,171083,0,NA,NA,no
A431_IkBa_150s_20230717_4.czi,A431,IkBa,150s,2023-07-17,4,NA,1024,1024,64,green,0,red,7,13735.8549019608,12818.7215686274,34091.1176470588,3891.10588235294,3119.49019607843,19490.4392156863,9844.74901960783,9699.23137254901,14600.6784313725,11387.2156862745,9508.67058823529,24378.7490196078,12541.6980392157,10632.4549019608,26826.1058823529,8097.50980392157,7154.43921568627,5580.41960784313,0.00113883672976,0.002084986368815,0.006928455128389,1048576,51511,231426,179957,0,NA,NA,no
A431_IkBa_150s_20230717_5.czi,A431,IkBa,150s,2023-07-17,5,NA,1024,1024,58,green,0,red,7,7525.35294117647,8163.90588235294,24813.8745098039,2539.12549019608,2443.5568627451,13411.9803921569,4986.22745098039,5720.34901960784,11401.894117647,6817.48235294118,6634.17647058823,16829.5333333333,7117.18039215686,7022.09019607843,18268.6980392157,4083.33725490196,4167.12549019608,3306.41176470588,0.000389263676662,0.00108892029407,0.006241966696347,1048576,39654,141670,102050,0,NA,NA,no
A431_IkBa_150s_20230717_6.czi,A431,IkBa,150s,2023-07-17,6,NA,1024,1024,56,green,0,red,14,7056.56862745098,9968.96078431372,30060.0392156862,2486.69803921569,2550.21960784314,16952.0941176471,4569.87058823529,7418.74117647058,13107.9450980392,6399.70980392157,7179.94509803922,19881.2980392157,6811.14901960784,8140.6431372549,22157.7411764706,4112.21568627451,5401.22745098039,4251.43137254902,0.000234050376742,0.001743619582232,0.007536218680587,1048576,40510,170531,130073,0,NA,NA,no
A431_IkBa_150s_20230717_7.czi,A431,IkBa,150s,2023-07-17,7,NA,1024,1024,72,green,0,red,8,10524.7254901961,14443.8470588235,33837.3490196078,3547.29411764706,3671.3137254902,20721.1411764706,6977.43137254902,10772.5333333333,13116.2078431372,8722.63137254902,9237.6431372549,21382.0862745098,9851.73725490196,11448.6901960784,26673.1215686274,6170.66274509804,7634.52156862745,5394.59215686274,0.000641811595244,0.002856404173608,0.006832339716893,1048576,54584,205957,151610,0,NA,NA,no
A431_IkBa_150s_20230717_8.czi,A431,IkBa,150s,2023-07-17,8,NA,1024,1024,85,green,4,red,9,25094.3098039215,20668.7137254902,40919.662745098,8724.89019607843,6114.94117647059,27113.9176470588,16369.4196078431,14553.7725490196,13805.7450980392,21965.1725490196,16074.4039215686,29671.2588235294,23129.6392156863,17543.737254902,34070.0235294118,13653.8274509804,10893.8196078431,5687.04705882353,0.001873655880199,0.002980209799374,0.006532324996649,1048576,67280,226680,159752,0,NA,NA,no
A431_IkBa_150s_20230717_9.czi,A431,IkBa,150s,2023-07-17,9,NA,1024,1024,84,green,0,red,9,19294.4117647059,16913.8117647059,41701.8235294117,7290.25882352941,5036.3137254902,26879.2509803922,12004.1529411765,11877.4980392157,14822.5725490196,17456.4,12732.7254901961,31319.4,18310.3372549019,14059.694117647,34429.5960784314,10835.7176470588,8920.0862745098,7224.83529411764,0.00093848658543,0.002721898696002,0.006935336543064,1048576,64600,207185,142830,0,NA,NA,no
A431_IkBa_180s_20230426_1.czi,A431,IkBa,180s,2023-04-26,1,NA,1024,1024,150,green,96,red,38,121380.474509804,101716.819607843,61527.3019607842,41035.0705882353,31417.262745098,44292.2274509804,80345.4039215687,70299.5568627451,17235.0745098039,111882.290196078,90467.5607843137,51152.0823529411,114269.839215686,93169.4588235294,58704.3647058823,70232.0196078431,59504.5607843137,11840.9098039216,0.006781230253332,0.008151398453058,0.002692162756826,1048576,131228,346479,217828,0,NA,NA,no
A431_IkBa_180s_20230426_10.czi,A431,IkBa,180s,2023-04-26,10,NA,1024,1024,82,green,13,red,7,23465.368627451,31634.1019607843,28453.4156862745,7517.23529411765,8660.17647058824,19158.862745098,15948.1333333333,22973.9254901961,9294.55294117646,21873.6,25695.5764705882,23633.5411764706,22539.7921568627,27642.9215686274,27206.2274509804,14200.0156862745,18120.2,6037.60784313725,0.00088269850787,0.003806286232144,0.001189411387724,1048576,73972,260573,187728,0,NA,NA,no
A431_IkBa_180s_20230426_2.czi,A431,IkBa,180s,2023-04-26,2,NA,1024,1024,109,green,70,red,25,81396.1843137255,69316.1647058823,43743.4392156862,29766.9450980392,23199.2117647059,31911.2117647059,51629.2392156862,46116.9529411764,11832.2274509804,75975.1764705882,62201.5882352941,38434.3568627451,77846.7921568627,64238.9058823529,41813.8549019608,46172.6235294117,39572.9882352941,8515.00392156862,0.003384964138854,0.004842051337747,0.00184019500134,1048576,100005,295724,197644,0,NA,NA,no
A431_IkBa_180s_20230426_3.czi,A431,IkBa,180s,2023-04-26,3,NA,1024,1024,148,green,122,red,18,106535.078431373,179416.066666667,69035.0470588236,30662.8235294118,51966.2549019608,44059.7764705882,75872.2549019608,127449.811764706,24975.2705882353,94019.5019607843,150689.709803922,52877.5960784313,99477.0588235294,161680.917647059,65129.8823529411,63831.4823529411,102079.819607843,15843.5921568627,0.006731052024692,0.016913556117638,0.003724255281336,1048576,140902,365412,230354,0,NA,NA,no
A431_IkBa_180s_20230426_4.czi,A431,IkBa,180s,2023-04-26,4,NA,1024,1024,157,green,132,red,10,91233.0941176471,162423.901960785,74447.3019607845,27188.9647058823,47488.0078431372,52151.3176470588,64044.1294117646,114935.894117647,22295.9843137255,74672.2078431372,124565.341176471,49280.7764705882,82362.7215686274,140427.4,69351.7803921569,52582.094117647,88281.505882353,13934.2156862745,0.008459446476955,0.02097749897078,0.004859468048694,1048576,152154,386918,240347,0,NA,NA,no
A431_IkBa_180s_20230426_5.czi,A431,IkBa,180s,2023-04-26,5,NA,1024,1024,148,green,83,red,8,68636.4549019607,126143.917647059,57192.6352941176,19996.8431372549,35381.9882352941,39682.6705882353,48639.6117647058,90761.9294117647,17509.9647058823,55443.894117647,94922.5019607843,37966.7803921568,62618.4509803921,110192.71372549,53877.0705882352,41033.262745098,72076.0745098039,12060.7098039216,0.005739215776032,0.015212253495759,0.003161968904383,1048576,140385,387733,250766,0,NA,NA,no
A431_IkBa_180s_20230426_6.czi,A431,IkBa,180s,2023-04-26,6,NA,1024,1024,150,green,96,red,13,57692.094117647,102928.415686275,58281.6431372548,18215.6117647059,30587.6823529412,41519.7803921568,39476.4823529411,72340.7333333334,16761.862745098,49934.6156862744,81651.9450980392,41509.6039215686,52837.0509803921,89034.2235294118,54467.156862745,34109.6745098039,57535.9921568627,11512.4196078431,0.004630129945044,0.013250534207213,0.003637777590284,1048576,135489,387780,256193,0,NA,NA,no
A431_IkBa_180s_20230426_7.czi,A431,IkBa,180s,2023-04-26,7,NA,1024,1024,107,green,76,red,7,57696.588235294,100902.266666667,39954.2549019607,16000.5019607843,26259.9450980392,26339.2745098039,41696.0862745098,74642.3215686275,13614.9803921569,51659.3921568627,87379.4039215686,31132.6509803921,52832.0588235294,89639.537254902,37659.7921568627,34662.3333333333,59757.2784313725,8482.72156862745,0.004639176761403,0.010740975772633,0.002188170189951,1048576,98755,312418,214983,0,NA,NA,no
A431_IkBa_180s_20230426_8.czi,A431,IkBa,180s,2023-04-26,8,NA,1024,1024,124,green,82,red,14,50517.6156862744,82361.2823529412,44651.0392156862,15537.8745098039,23705.8784313725,29373.9568627451,34979.7411764706,58655.4039215686,15277.0823529412,45279.3803921568,70913.9372549019,34799.2156862745,47526.8862745097,75359.0470588235,42280.6823529411,30053.4274509804,48600.3607843137,9828.38039215686,0.002852181827321,0.006677851957433,0.002260548460717,1048576,114133,318331,206739,0,NA,NA,no
A431_IkBa_180s_20230426_9.czi,A431,IkBa,180s,2023-04-26,9,NA,1024,1024,122,green,55,red,17,42619.0666666666,76810.1725490197,53431.1843137254,14575.768627451,24298.2941176471,38134.6901960784,28043.2980392157,52511.8784313725,15296.494117647,39126.4980392156,65258.6509803921,42197.0862745098,40221.9803921568,68862.8392156862,50666.5764705882,25094.5803921569,43542.2588235294,10756.1176470588,0.00228603961421,0.007579167683919,0.002636535494935,1048576,115886,331650,219020,0,NA,NA,no
A431_IkBa_180s_20230615_1.czi,A431,IkBa,180s,2023-06-15,1,NA,1024,1024,122,green,45,red,30,57689.6392156862,56202.3137254901,28152.8784313725,21092.7098039216,18531.368627451,21079.7568627451,36596.9294117647,37670.9450980392,7073.12156862745,49547.7803921568,44626.1843137255,24435.7137254902,52271.0509803921,48030.262745098,27309.9529411765,29263.8980392157,27704.1450980392,4720.82745098039,0.005167568431181,0.007793475132363,0.000803876390644,1048576,86770,235279,149523,0,NA,NA,no
A431_IkBa_180s_20230615_2.czi,A431,IkBa,180s,2023-06-15,2,NA,1024,1024,85,green,24,red,15,26917.1372549019,30848.9607843137,19948.5098039216,10198.3725490196,10227.0784313725,15461.0509803922,16718.7647058823,20621.8823529412,4487.45882352941,25027.5490196078,25758.6862745098,19203.9254901961,25212.2509803921,26245.7803921568,19674.4980392157,14249.4196078431,15259.7725490196,3577.5137254902,0.001625906252394,0.004389934913785,0.000261317982393,1048576,62406,168351,106120,0,NA,NA,no
A431_IkBa_180s_20230615_3.czi,A431,IkBa,180s,2023-06-15,3,NA,1024,1024,148,green,25,red,12,60658.3803921568,55413.0862745097,38622.2117647059,22720.1921568627,18379.5098039216,30347.7098039216,37938.1882352941,37033.5764705882,8274.50196078431,49658.6117647058,40950.5294117647,31609.6901960784,54795.831372549,46794.1019607843,38014.3647058823,30503.7333333333,27148.262745098,6111.4862745098,0.005590962428673,0.008219703973508,0.000579688128303,1048576,103585,255111,151967,0,NA,NA,no
A431_IkBa_180s_20230615_4.czi,A431,IkBa,180s,2023-06-15,4,NA,1024,1024,117,green,18,red,23,59466.1450980392,47725.0313725489,37157.8666666667,20357.0823529412,14120.2745098039,27326.1254901961,39109.062745098,33604.7568627451,9831.74117647059,50906.9725490196,36985.5098039215,31078.1176470588,53560.8862745098,40055.3529411764,36250.0470588235,30128.9333333333,23795.768627451,6088.94901960784,0.005631693671731,0.007314375335095,0.00086576424393,1048576,87030,230891,144333,0,NA,NA,no
A431_IkBa_180s_20230615_5.czi,A431,IkBa,180s,2023-06-15,5,NA,1024,1024,95,green,7,red,13,22527,31782.294117647,23765.6039215686,7677.93725490196,9194.03529411765,17715.3725490196,14849.062745098,22588.2588235294,6050.23137254902,20178.0431372549,24729.5921568627,22255.7490196078,20851.8392156863,26469.6431372549,23315.6117647059,12138.7921568627,16105.0901960784,4047.35294117647,0.001597557815851,0.00506653879203,0.000429145962584,1048576,69253,197418,128489,0,NA,NA,no
A431_IkBa_180s_20230623_1.czi,A431,IkBa,180s,2023-06-23,1,NA,1024,1024,54,green,5,red,12,16640.2980392157,22162.294117647,17536.6117647059,5574.75294117647,5179.21960784314,14710.8745098039,11065.5450980392,16983.0745098039,2825.73725490196,14831.3960784314,14145.7137254902,16147.2,15340.537254902,16658.6078431372,17292.9803921569,9682.7568627451,11395.537254902,2501.07450980392,0.001239548477472,0.005248724245558,0.000232344982671,1048576,52304,246774,194611,0,NA,NA,no
A431_IkBa_180s_20230623_10.czi,A431,IkBa,180s,2023-06-23,10,NA,1024,1024,72,green,3,red,18,25445.7058823529,25096.0588235294,28137.5764705882,9745.54117647059,8213.60784313726,23847.0901960784,15700.1647058824,16882.4509803921,4290.4862745098,23033.3803921568,19335.2666666667,24905.7843137255,24064.4039215686,20949.0980392157,27889.8274509804,13589.0549019608,12135.937254902,3019.12156862745,0.001317312203202,0.003954849991144,0.000236271876915,1048576,66635,197732,131171,0,NA,NA,no
A431_IkBa_180s_20230623_2.czi,A431,IkBa,180s,2023-06-23,2,NA,1024,1024,55,green,5,red,11,22652.894117647,22891.0235294117,23246.5137254902,8622.2862745098,6408.69019607843,19657.9607843137,14030.6078431373,16482.3333333333,3588.55294117647,20922.7450980392,16880.2039215686,21588.1647058823,21269.1725490196,17732.9333333333,23054.1098039216,12285.3921568627,11030.3764705882,2980.63137254902,0.001319619721057,0.004919138141707,0.000183490678376,1048576,51632,182206,130587,0,NA,NA,no
A431_IkBa_180s_20230623_3.czi,A431,IkBa,180s,2023-06-23,3,NA,1024,1024,58,green,5,red,6,20840.8431372549,22470.1058823529,21096.9764705882,8121.64705882353,6953.04705882353,18298.537254902,12719.1960784314,15517.0588235294,2798.43921568627,19892.2431372549,17439.337254902,20619.262745098,19915.4470588235,17842.7647058823,20912.3725490196,11706.5607843137,10821.3294117647,2516.36862745098,0.000882526472503,0.004412976433249,0.000176052018708,1048576,52861,173437,120643,0,NA,NA,no
A431_IkBa_180s_20230623_4.czi,A431,IkBa,180s,2023-06-23,4,NA,1024,1024,59,green,7,red,7,19784.4235294118,18660.2392156863,20691.3764705882,7845.72549019608,6682.18039215686,17044.5921568627,11938.6980392157,11978.0588235294,3646.78431372549,18791.1960784314,15200.3803921569,19967.9058823529,18669.8705882353,15381.5294117647,20524.3137254902,10301.5921568627,8270.8862745098,2977.01176470588,0.001062920514275,0.003126821330949,0.000159323449228,1048576,55030,150300,95277,0,NA,NA,no
A431_IkBa_180s_20230623_5.czi,A431,IkBa,180s,2023-06-23,5,NA,1024,1024,87,green,6,red,13,31157.1411764706,25639.5019607843,32951.8392156863,12661.5137254902,8425.96470588235,28759.6941176471,18495.6274509804,17213.5372549019,4192.14509803922,29296.2274509804,20383.5411764706,31997.3294117647,29429.0588235294,20943.8274509804,32679.3058823529,16552.1960784314,12325.5333333333,3660.92156862745,0.001648027756635,0.004478144178204,0.000259908040365,1048576,75547,225202,149796,0,NA,NA,no
